Code,Name,CompanyName,Pack,Mrp
23736,TADGO 5MG,RPG LIFE,10TAB,181.35
36550,TADNOR 10 TAB,YTILIGA PH,10TAB,385
36549,TADNOR 5 TAB,YTILIGA PH,10TAB,245
29248,TADOSTIF-10 TAB,LEEFORD,4TAB,0
29249,TADOSTIF-D TAB,LEEFORD,4TAB,0
7093,TADOVAS 20MG,MSN LABO,10TAB,250
33088,TADOX  10,HIMEROS,4TAB,300
35667,TADOX 2.5MG TAB,Himeros,10TAB,125
31561,TADOX 5 TAB,HIMEROS,10TAB,185
35668,TADOX DP TAB,Himeros,10 TAB,285
36547,TADPLUS TAB,YTILIGA PH,4TAB,375
33092,TAFNAT TAB 25 MG,NATCO PH,30TAB,1463
1489,TAGARA (VALERIAN) TAB,HIMALAYA,60CAP,260
20702,TAGON 20 TAB,INTAS PH,15TAB,186.29
28812,TAGON M FORTE TAB,INTAS PH,15TAB,252
16800,TAGON M TAB,INTAS PH,15TAB,262.5
17625,TAGON-TAB,INTAS PH,15TAB,166.15
17935,TAH 40 TAB,INTAS PH,15TAB,279
18865,TAH 80 TAB,INTAS PH,15TAB,336.5
16673,TAINA DIAPER CILICAL,NIVEA,,
,1TAB,500,0,
24000,TAINA FRESH ONCE DEO COLOGNE WIPES,OTHERS,20 S,75
23999,TAINA FRESH ONCE DEO COLOGNE WIPES,OTHERS,10 S,45
23997,TAINA FRESH ONCE DEO VALENCIA 10 WIPES,OTHERS,10 S,45
24001,TAINA FRESH ONCE DEO VALENCIA WIPES,OTHERS,20S,75
24002,TAINA FRESH ONCE DEO VOGUE WIPES,OTHERS,20S,75
23998,TAINA FRESH ONCE DEO VOGUE WIPES,OTHERS,10 S,45
21800,TAINA PANTS ADULT,OTHERS,XL-XXL,700
15049,TAIYU SUNSCREEN AQUA GEL 60GM,OTHERS,60GM,733
31859,TAKCHLOR C EYE/OINT 5GM,Pharmtak,5GM,70
31858,TAKCHLOR DX EYE DROP 5ML,Pharmtak,5ML,70
15461,TAKFA 0.5,INTAS PH,10TAB,0
28745,TAKFA FORTE LOTION 20ML,INTAS PH,20 ML,600
20988,TAKFA FORTE OINT 0.1% 20GM,INTAS PH,20GM,690
28434,TAKFA FORTE OINT.0.1% 10GM,INTAS PH,10GM,410
21058,TAKFA OINT 0.3%,INTAS PH,10GM,150
31650,TAKFRESH EYE DROP,Pharmtak,10ML,123.33
31651,TAKFRESH FUSION EYE DROP,Pharmtak,10ML,175
29316,TAKFRESH GEL EYE DROP,Pharmtak,10ML,145
25831,TAKZEMA OINT,CHARAK P,30GM,100
15316,TALDOM TAB,UNIMARCK,10TAB,47
30717,TALECALM 5MG,TALENT IND,10TAB,14.03
36624,TALECALM H TAB,TALENT IND,10TAB,12.5
36625,TALECALM PLUS TAB,TALENT IND,10TAB,21.15
3642,TALEKT CAP,HIMALAYA,60CAP,90
30087,TALEKT SYP 120ML,HIMALAYA,120ML,0
36626,TALENDOL 5 TAB,TALENT IND,10TAB,37.02
29635,TALIMUS LS OINTMENT,AJANTA,5GM,322
21073,TALIMUS OINTMENT,AJANTA,5GM,377
34014,TAMBAC  CV,CADILA H,10TAB,388.2
34012,TAMBAC 200DT,CADILA H,10TAB,203.9
34013,TAMBAC 50 SYP,CADILA H,30ML,84
34015,TAMBAC O,CADILA H,10TAB,255.4
20334,TAMDOSIN 0.4 TABLET,CORONA REMID,15TAB,129.38
25139,TAMDOSIN-D TAB,CORONA REMID,15TAB,283.13
17915,TAMDURA CAP,SUN PHARMA,10CAP,328
36860,TAMEROP 25MG TAB,LA RENON,10TAB,0
36861,TAMEROP 50MG TAB,LA RENON,10TAB,0
23737,TAMFLO,RPG LIFE,10TAB,120.1
23738,TAMFLO D,RPG LIFE,10,306.7
28446,TAMFLO DFZ,RPG LIFE,10TAB,653.1
36836,TAMGRESS 0.4MG TAB,LA RENON,10TAB,0
20060,TAMGRESS-D CAP,LA RENON,10CAP,0
12979,TAMICA 20 MG,ALKEM,15TAB,57.41
12978,TAMICA 40 TAB,ALKEM,15TAB,101.3
12980,TAMICA H 40 TAB,ALKEM,10TAB,100
12984,TAMICA-AM40,ALKEM,15TAB,182
25767,TAMIK BC TAB 10`S,TTK HEALTH,10TAB,293.5
20648,TAMLOCEPT 0.4 CAP,LUPIN,15CAP,0
19672,TAMLOCEPT-D CAP,LUPIN,15CAP,0
32944,TAMPIL D CAP,HIGLANCE,10CAP,329
32943,TAMPIL-0.4 CAP,HIGLANCE,10CAP,99
25257,TAMSIN 15TAB,WATER BU,15TAB,800
25258,TAMSIN D 15TAB,WATER BU,15TAB,715.69
29526,TAMSUFORD-DF CAP,LEEFORD,10CAP,650
36794,TAMSUKEM D TAB,ALKEM,15TAB,456
34905,TAMSUKEM PLUS TAB,ALKEM,10TAB,800
34552,TAN X (BIG),SANDIKA,30ML,110
34553,TAN X (SMALL),SANDIKA,15ML,80
26811,TAN-X GUM PAINT 15ML,SANDIKA,15ML,80
17906,TAN-X GUM PAINT 30ML,SANDIKA,30ML,110
21204,TANCLEAR CREAM 15GM,OTHERS,15GM,299
5842,TANCODEP 2 TAB,TORRENT,10TAB,27.95
5843,TANCODEP TAB,TORRENT,10TAB,27.9
17604,TANGLOW CREAM 50GM,OTHERS,50GM,525
35404,TANGLOW EXFOLIATING CLEANSER 100ML,LA MED I,100ML,365
29548,TANGO HAIR SERUM 30ML,APPLE THERAP,30ML,552
2508,TANTUM GEL,ELDER,30GM,53
2424,TANTUM ORAL RINSE,ELDER,120 ML,110
4798,TAPAL 100,MSN LABO,10TAB,250
4797,TAPAL 50,MSN LABO,15TAB,235.8
4937,TAPAL 75,MSN LABO,10TAB,139
6170,TAPAL ER 100,MSN LABO,10TAB,250
6169,TAPAL ER 50,MSN LABO,15TAB,257.6
6733,TAPAL P,MSN LABO,10TAB,119
34425,TAPAXIA ER TAB,Neovae P,10TAB,199
21725,TAPEASE NS NASAL SPRAY,TORRENT,9ML,678
29619,TAPENAX ER 50TAB,AJANTA,15TAB,273
6335,TAPFREE ER 100,MSN LABO,10TAB,302
29924,TAPFREE ER 50MG TAB,MSN LABO,15TAB,257
31287,TAPRISE NASAL SPRAY,TORRENT,225MDI,617
29549,TAR 18 SHAMPOO 100ML,APPLE THERAP,100ML,390
19094,TARGIT 40 TAB,PFIZER,15TAB,0
18987,TARGIT-AM 40MG/5MG TAB,OTHERS,15TAB,0
19783,TARGIT-H 40/12.5MG TAB,PFIZER,15TAB,0
28884,TARICH LOTION 100ML,BRINTON,100ML,588
4650,TARIVID 200 TAB,AVENTIS,5TAB,27.2
4651,TARIVID 400TAB,AVENTIS,5TAB,297.14
26211,TASIRON  SACHET 3GM,Inzpera,0.75GM,275
31796,TASIRON BABY DROP 14ML,Inzpera,14ML,299
28096,TASIRON BABY DROPS 3.8ML,Inzpera,3.8ML,199
26212,TASIRON DRY SYRUP,Inzpera,50ML,299
20388,TASULIN 0.4 TABLET,IPCA LABORAT,14TAB,179.95
33993,TASULIN D TAB,IPCA LABORAT,15TAB,450
34798,TASULIN PLUS TAB,IPCA LABORAT,10TAB,625
34990,TATA 1MG ADULT DIAPER PANT STY,TATA 1MG,10UNITS,525
34991,TATA 1MG ADULT DIAPER PANT STY LARGE,TATA 1MG,10UNITS,595
34937,TATA 1MG APPLE CIDER VINEGAR P,TATA 1MG,500ML,345
37050,TATA 1MG CERVICAL PILL,TATA 1MG,1PILL,1395
35121,TATA 1MG CLOTRIMAZOLE,TATA 1MG,100GM,120
34944,TATA 1MG COLD RELIEF INHALANT,TATA 1MG,10PCS,75
35167,TATA 1MG COMPRESSOR NEBULIZER,TATA 1MG,1,1386
35969,TATA 1MG COTTON CREPE 1,TATA 1MG,1,195
34929,TATA 1MG GLUCOSE + DRINK POWDE,TATA 1MG,500GM,155
34954,TATA 1MG HOT WATER BAG  1*BOTT,TATA 1MG,1BOTTLE,450
34928,TATA 1MG HYDRATION BOOST ORS P,TATA 1MG,21.8GM,21
34988,TATA 1MG IRON & FOLIC ACID TAB,TATA 1MG,10TAB,150
34936,TATA 1MG KNEE SUPPORT LARGE  1,TATA 1MG,2PCS,300
34948,TATA 1MG KNEE SUPPORT LARGE BL,TATA 1MG,2PCS,345
34927,TATA 1MG KNEE SUPPORT MEDIUM B,TATA 1MG,2,300
34930,TATA 1MG KNEE SUPPORT SMALL  1,TATA 1MG,2,300
34926,TATA 1MG KNEE SUPPORT SMALL BL,TATA 1MG,2,345
34938,TATA 1MG KNEE SUPPORT XL BLACK,TATA 1MG,2,345
34931,TATA 1MG LACTULOSE CONSTIPATIO,TATA 1MG,450ML,518
35122,TATA 1MG LUMBAR SACRA,TATA 1MG,1,800
34941,TATA 1MG MEDICATED FIRST AID D,TATA 1MG,50PCS,150
34992,TATA 1MG MEDICATED FIRST AID DRESSING - WASHPROO,NEPTUNE,20UNITS,60
34994,TATA 1MG MINOXIDIL HAIR GROWTH,TATA 1MG,60ML,795
34993,TATA 1MG PAIN RELIFE GEL,TATA 1MG,75GM,240
34935,TATA 1MG PAIN RELIFE SPRAY,TATA 1MG,100GM,295
34959,TATA 1MG POVIDONE IODINE 2 MOU,TATA 1MG,100ML,225
34933,TATA 1MG TEJASYA  ASHWAGANDHA,TATA 1MG,60CAP,215
34932,TATA 1MG TEJASYA COLD PRESSED,TATA 1MG,1LTR,245
34957,TATA 1MG TEJASYA COUGH RELIEF,TATA 1MG,6PCS,18
34934,TATA 1MG TEJASYA KARELA JAMUN,TATA 1MG,1LTR,245
34925,TATA 1MG TEJASYA SHILAJIT 500M,TATA 1MG,60TAB,395
35166,TATA 1MG VAPORIZER TVA,TATA 1MG,1,595
34989,TATA 1MG VITAMIN D3 CAP,MAXCURE,60TAB,445
33249,TAURVAITH,ADVAITH,10TAB,200
33250,TAURVAITH P,ADVAITH,10TAB,390
32769,TAVIBOND TAB,SCHAFFUN,10TAB,299
6596,TAXIM 1GM INJ,ALKEM,5ML,44.75
6597,TAXIM 250MG INJ,ALKEM,1ML,19.84
6598,TAXIM 500MG  INJ,ALKEM,2ML,27.29
6539,TAXIM AZ 200MG,ALKEM,10TAB,275
8287,TAXIM O 100 DT TAB,ALKEM,10TAB,90
6540,TAXIM O 200 TAB,ALKEM,10TAB,109.49
36040,TAXIM O 200MG DRY SYP,ALKEM,60ML,266
36412,TAXIM O 200MG DRY SYP,ALKEM,30ML,136
7344,TAXIM O 400 TAB*,ALKEM,10TAB,247.5
8288,TAXIM O 50 DT TAB,ALKEM,10TAB,72
6541,TAXIM O CV 200 TAB,ALKEM,10TAB,270
7623,TAXIM O CV D/S,ALKEM,30ML,117
6925,TAXIM O DROP,ALKEM,10ML,73.5
16701,TAXIM O DRY SYP  60ML,ALKEM,60ML,54.62
6850,TAXIM O DRY SYP 30ML,ALKEM,30ML,54.62
18323,TAXIM O FORTE D/S 30ML*,ALKEM,30ML,80.24
21631,TAXIM O FORTE D/S 60ML,ALKEM,60ML,156.06
6542,TAXIM OF TAB,ALKEM,10TAB,175
6538,TAXIM OZ TAB,ALKEM,6TAB,253
35715,TAXKOS 100 DRY SYRUP 30ML,RAPTAKOS,30ML,71.55
35714,TAXKOS 50 DRY SYRUP 30ML,RAPTAKOS,30ML,48.5
22395,TAYLOR BRACE LONG,OTHERS,1TAB,2035
11033,TAYO 60K TAB,ERIS PHA,8TAB,201.6
20304,TAYO 7K CHEW TAB,ERIS PHA,15TAB,150
24279,TAYO M TAB,ERIS PHA,10TAB,221.22
33039,TAYO RAGA,ERIS PHA,10TAB,241.97
34914,TAYO SHOTS,ERIS PHA,4*5ML,263
37055,TAYO SOFT 60 CAP,ERIS PHA,12CAP,298
12377,TAYO TAB,ERIS PHA,15TAB,134.77
33899,TAYO TOTAL,ERIS PHA,10TAB,150
21447,TAZACT4.5GM INJ.,CIPLA,1VIAL,447.3
27691,TAZAR INJ 4.5 GM,LUPIN,1VIAL,314.75
13385,TAZLOC 20 TAB,USV,10TAB,38.75
35300,TAZLOC 40MG TAB,USV,15TAB,101.3
15260,TAZLOC 80 TAB,USV,10TAB,103.94
13293,TAZLOC AM 80 TAB,USV,10TAB,227.45
13292,TAZLOC AM TAB,USV,10TAB,155.7
13294,TAZLOC BETA 25 TAB,USV,10TAB,187.3
13295,TAZLOC BETA 50 TAB,USV,10TAB,190.85
13296,TAZLOC CT 40 TAB,USV,10TAB,165.95
13298,TAZLOC CT 6.25 TAB,USV,10TAB,131.25
13297,TAZLOC CT 80 TAB,USV,10TAB,238.35
13300,TAZLOC H 80 TAB,USV,10TAB,251
13299,TAZLOC H TAB,USV,10TAB,171.35
13301,TAZLOC TRIO 40 TAB,USV,10TAB,172.95
13302,TAZLOC TRIO 80 TAB,USV,10TAB,250.2
33654,TAZOMAC 4.5GM  INJ,MACLEODS,2ML,296.23
33683,TAZOTUM 1.125G INJ,ZUVENTUS,1.125GM,0
33684,TAZOTUM 2.25GM,ZUVENTUS,2.25GM,0
21094,TAZRET FORTE CREAM,GLENMARK,20GM,535
21158,TAZRET GEL,GLENMARK,1TAB,0
7524,TAZZAL 5FM,DR REDDY,10 SACHET,180
7508,TAZZLE 10 TAB,DR REDDY,10TAB,534
7507,TAZZLE 20 TAB,DR REDDY,10TAB,865.5
16709,TAZZLE 5 TAB,DR REDDY,10TAB,263.25
7297,TAZZLE-10SACHET,DR REDDY,1`SAC,275.7
7298,TAZZLE-20 SAC,DR REDDY,1`SAC,490.9
25396,TBIS 0.03% 10GM,GENERIC,10GM,175.12
20473,TBIS 0.1% OINTMENT,BIOCON,10GM,510.49
36957,TBIS XL OINTMENT,BIOCON,50GM,1297
15897,TD EVERYDAY HAND TOWEL,OTHERS,1TAB,190
30443,TDC 1% COLLAGEN FACE 50GM,HITECH F,50GM,599
30452,TDC 1% SALICYLIC FACE MOISTURIZER 50GM,HITECH F,50GM,349
30444,TDC 3% AHA-BHA,HITECH F,100ML,349
30450,TDC 5% CAFFEINE SERUM 15ML,HITECH F,15ML,599
30447,TDC PORE MINI CLAY DAILY FACE WASH,HITECH F,100ML,349
30445,TDC PORE MINMUM DAILY,HITECH F,50GM,349
30441,TDC PURE ZINC MATTE 50GM,HITECH F,50GM,699
30446,TDC VIT C 1000MG,HITECH F,30TAB,349
36874,TEAR AID EYE DROP,NRI,10ML,65
13537,TEAR DROPS GEL*,SUN PHARMA,10ML,185.69
13538,TEAR DROPS*,SUN PHARMA,10ML,137.64
36297,TEAR SAFE DROP,NRI,10ML,0
8618,TEARS NATURALE FORTE EYE DROP,ALCON,10ML,281
16977,TEARS NATURALE II EYE DROP,ALCON,5ML,196
10161,TEARS PLUS EYE DROP,ALLERGAN,10ML,119.18
18899,TEBOKAN FORTE TABLET,OTHERS,15TAB,572
28995,TECPILES CAP,TECHNO P,30CAP,265
20639,TECUM 0.3% OINTMENT,KLM LABO,10GM,159
31695,TECUM LOTION 15ML,KLM LABO,15ML,510
36096,TECUM OINT 01% 10GM,KLM LABO,10GM,370
6900,TECZINE  CP,RANBAXY,30TAB,160
1497,TECZINE 5 TAB,RANBAXY,10TAB,92
4208,TECZINE INSTAB 5MF,RANBAXY,10TAB,54.5
10527,TECZINE M SYP,RANBAXY,60ML,100
6422,TECZINE M TAB,RANBAXY,10TAB,167.75
3758,TECZINE SYP,RANBAXY,60ML,125
5240,TECZINE-10 TAB,RANBAXY,15TAB,229
28209,TEDAROSE-10MG TAB,RLV LIFE,10TAB,275
26044,TEDI BAR 75 GM,CURATIO,75GM,199
9685,TEDYKUFF-LX COUGH LINTUS,MANKIND,60ML,61.22
28404,TEDYZIN SYP 100ML,INSUTIK,100ML,75
25796,TEFROLIV FORTE 200ML LIQ,TTK HEALTH,200ML,171
25787,TEFROLIV FORTE TAB,TTK HEALTH,20TAB,100.01
12983,TEGLIPTIN M 1000 TAB,ALKEM,15TAB,221
12982,TEGLIPTIN M 500 TAB,ALKEM,15TAB,233
12981,TEGLIPTIN TAB,ALKEM,15TAB,162.75
6676,TEGRITAL 100 CHEW TAB,NOVARTIS,10TAB,11.87
6677,TEGRITAL 200 TAB,NOVARTIS,10TAB,17.47
6678,TEGRITAL 400 TAB,NOVARTIS,10TAB,39.76
6702,TEGRITAL CR 200 TAB,NOVARTIS,10TAB,26.77
6679,TEGRITAL CR 300 TAB,NOVARTIS,10TAB,55.55
6744,TEGRITAL CR 400,NOVARTIS,10TAB,52.19
6736,TEGRITAL SUSP*,NOVARTIS,100ML,34.72
32674,TEL  REVELOL 40/25,IPCA LABORAT,10TAB,178.15
19484,TEL-REVELOL 40/50 TABLET,IPCA LABORAT,10TAB,192.75
36932,TELCURE 40MG TAB,HBC LIFE,15TAB,101.3
36933,TELCURE CN TAB,HBC LIFE,15TAB,197
26689,TELCV 40,INFOCUS,15TAB,79
16966,TELDAWN 40 TAB,FUSION HEALT,10TAB,64
16967,TELDAWN 80MG,FUSION HEALT,3TAB,109
23030,TELDAWN H TABLET,FUSION HEALT,10TAB,0
5816,TELDAY 20 TAB,TORRENT,15TAB,65.01
5817,TELDAY 40 TAB,TORRENT,15TAB,113.56
7169,TELDAY 80 AM TAB,TORRENT,10TAB,256.3
5818,TELDAY 80 TAB,TORRENT,10TAB,116.48
5819,TELDAY AM TAB,TORRENT,15TAB,263.8
6763,TELDAY CH 40,TORRENT,10TAB,97
6764,TELDAY CH 80,TORRENT,10TAB,162
5820,TELDAY H 80 TAB,TORRENT,10TAB,282.5
5821,TELDAY H TAB,TORRENT,15TAB,295
27580,TELEACT 40MG  10TAB*,SUN PHARMA,10TAB,75.71
20278,TELEACT 80 TAB,SUN PHARMA,10TAB,0
15052,TELEACT AM TAB 40MG 10S,RANBAXY,10TAB,140
20767,TELEACT BETA 25 TAB,SUN PHARMA,10TAB,180
19255,TELEACT BETA 50 TAB,RANBAXY,10TAB,167
20298,TELEACT CT 40 TAB,SUN PHARMA,10TAB,134
19364,TELEACT D TAB,SUN PHARMA,10TAB,115.58
20526,TELEACT TRIO TAB,SUN PHARMA,10TAB,155
10776,TELEKAST 10 TAB,LUPIN,10TAB,184
10881,TELEKAST A TAB,LUPIN,10TAB,289.05
10649,TELEKAST F TAB,LUPIN,15TAB,379.15
15733,TELEKAST L KID,LUPIN,10TAB,139.5
32088,TELEKAST L KID SYP 60ML,LUPIN,60ML,152.45
10587,TELEKAST L TAB,LUPIN,15TAB,324.7
10777,TELEKAST PLUS TAB,LUPIN,10TAB,281.9
23310,TELEKAST- 4 CHEW TAB,LUPIN,1TAB,100.24
15696,TELEKAST-T,LUPIN,10TAB,0
32927,TELGARD 40 TAB,CIPLA,10TAB,0
32893,TELGARD H TAB,CIPLA,10TAB,0
30550,TELINTUS TAB,EDIFICE,10TAB,449
10702,TELISTA 20 TAB,LUPIN,15TAB,65.15
10701,TELISTA 40 TAB,LUPIN,15TAB,113.55
10699,TELISTA 80 TAB*,LUPIN,15TAB,174.7
23789,TELISTA AM 80 TAB,LUPIN,15TAB,445.75
10603,TELISTA AM TAB,LUPIN,15TAB,281.25
10700,TELISTA AMH TAB,LUPIN,15TAB,299.75
13007,TELISTA CH 40,LUPIN,10TAB,171.05
17775,TELISTA CL TAB,LUPIN,10TAB,177.65
19611,TELISTA H 80  TAB,LUPIN,15TAB,0
10758,TELISTA H TAB,LUPIN,15TAB,286.8
32154,TELISTA MCL 25,LUPIN,10TAB,144.55
32155,TELISTA MCL 50 TAB,LUPIN,10TAB,175.25
19370,TELISTA MT 25 TAB,LUPIN,15TAB,299.1
10944,TELISTA MT 50 TAB,LUPIN,15TAB,386.75
18162,TELISTA TRIO CL TABLET  10,LUPIN,15TAB,345.2
19708,TELISTA-CH 40/6.25 TAB,LUPIN,10TAB,171.05
20385,TELISTA-CH 80 TAB,LUPIN,10TAB,0
19234,TELISTA-D TAB,LUPIN,10TAB,0
21843,TELKONOL -H TAB,KNOLL PH,10TAB,78.43
15053,TELKONOL TAB 40MG 10S,OTHERS,10TAB,0
30834,TELKONOL-AM TAB,KNOLL PH,10TAB,86.45
33829,TELKUM AM TAB,GRANDCURE,10TAB,100.1
36182,TELKUM H TAB,GRANDCURE,10TAB,115
26093,TELKUM TABLET 40MG,GRANDCURE,10TAB,75.71
8920,TELLZY 20 TAB,ALEMBIC,15TAB,65.01
8921,TELLZY 40 TAB,ALEMBIC,15TAB,113.56
20357,TELLZY 80 H TAB,ALEMBIC,15TAB,433.4
19951,TELLZY 80 TAB,ALEMBIC,15TAB,155.9
19644,TELLZY AH TAB,ALEMBIC,15TAB,338.7
27593,TELLZY AM 80 MG,ALEMBIC,15TAB,425.85
10067,TELLZY AM TAB,ALEMBIC,15TAB,271.2
11484,TELLZY CH 40 TAB,ALEMBIC,15TAB,302.65
20359,TELLZY CH 80 TAB,ALEMBIC,15TAB,446
10068,TELLZY H TAB,ALEMBIC,15TAB,295.2
19541,TELLZY MT 25 TAB,ALEMBIC,15TAB,334.3
19265,TELLZY MT 50 TAB,ALEMBIC,15TAB,406.6
19981,TELLZY-CH 6.25 TAB,ALEMBIC,15TAB,0
20826,TELLZY-RS TAB,ALEMBIC,15TAB,407.1
7701,TELMA 20 TAB 15TAB,GLENMARK,15TAB,64.79
22124,TELMA 20 TAB 30S,GLENMARK,30TAB,122.68
14861,TELMA 40 TAB 15TAB,GLENMARK,15TAB,113.57
7944,TELMA 80 TAB,GLENMARK,15TAB,174.04
27409,TELMA ACT TAB,GLENMARK,15TAB,180
26106,TELMA AM 30TAB,GLENMARK,30TAB,470
7939,TELMA AM 80 TAB,GLENMARK,15TAB,452
7700,TELMA AM TAB,GLENMARK,15TAB,307.5
7940,TELMA AMH 40 TAB,GLENMARK,15TAB,305.5
7943,TELMA AMH 80 TAB,GLENMARK,15TAB,459.5
33708,TELMA AZ 40/16 MG,GLENMARK,10TAB,189
23187,TELMA AZ 80,GLENMARK,15TAB,175
23186,TELMA AZ TAB,GLENMARK,10TAB,156
8012,TELMA BETA 25 TAB,GLENMARK,10TAB,221
8011,TELMA BETA 50 TAB,GLENMARK,10TAB,272
7702,TELMA CT 40/12.5 TAB,GLENMARK,15TAB,295.5
7942,TELMA CT 40/6.25 TAB,GLENMARK,15TAB,298
9333,TELMA CT 80/12.5 TAB,GLENMARK,15TAB,443.5
12973,TELMA CT 80/6.25 TAB,GLENMARK,15TAB,458
15054,TELMA D TAB,GLENMARK,10TAB,159
7709,TELMA H 80 TAB,GLENMARK,15TAB,525
15334,TELMA H TAB,GLENMARK,15TAB,335.5
8722,TELMA LN 40 TAB,GLENMARK,15TAB,279
10071,TELMA LN 80 TAB,GLENMARK,15TAB,418
15337,TELMA LNC TAB,GLENMARK,15TAB,0
31256,TELMA MCT 25/12.5 TAB,GLENMARK,10TAB,157.5
26805,TELMA MCT 50/12.5  10TAB,GLENMARK,10TAB,187
15055,TELMA NB TAB,GLENMARK,10TAB,197
7947,TELMA R 2.5MG,GLENMARK,,133.5
8010,TELMA R 5MG,GLENMARK,10TAB,169
7945,TELMAXX 25 TAB,GLENMARK,10TAB,221
7946,TELMAXX 50 TAB,GLENMARK,10TAB,248
16495,TELMED 20 TAB,MEDLEY,10TAB,43
16493,TELMED 40 TAB,MEDLEY,10TAB,75.6
14743,TELMED AM TAB,MEDLEY,10TAB,148.5
16494,TELMED BETA 25,MEDLEY,10TAB,169
16496,TELMED BETA 50 TAB,MEDLEY,10TAB,208
20289,TELMED CT TAB,MEDLEY,10TAB,135.5
22852,TELMED D,MEDLEY,10TAB,121.5
23781,TELMED H,MEDLEY,10TAB,153
30721,TELMED MCT 25 TAB,MEDLEY,10TAB,125
30722,TELMED MCT 50 TAB,MEDLEY,10TAB,140
20284,TELMED-AH TAB,MEDLEY,10TAB,170.5
18792,TELMIDUCE 20MG TABLET,MACLEODS,10TAB,17.72
18696,TELMIDUCE 40MG TAB,MACLEODS,10TAB,35.8
18914,TELMIDUCE AM 40MG/5MG TAB,MACLEODS,10TAB,74.25
30662,TELMIDUCE-H TAB,MACLEODS,10TAB,72.3
23554,TELMIKAA 20MG,TROIKAA,10TAB,38.3
21592,TELMIKAA 40 TAB,TROIKAA,10TAB,75.6
23555,TELMIKAA AM,TROIKAA,10TAB,170.28
23556,TELMIKAA AMH,TROIKAA,10TAB,87.45
23631,TELMIKAA CT,TROIKAA,10TAB,115
21593,TELMIKAA H TAB,TROIKAA,10TAB,161
23632,TELMIKAA MT25,TROIKAA,10TAB,96.6
23633,TELMIKAA MT50,TROIKAA,10TAB,140
9758,TELMIKIND 20 TAB,MANKIND,10TAB,26.68
9759,TELMIKIND 40 TAB,MANKIND,10TAB,43.26
10062,TELMIKIND 80,MANKIND,10TAB,85.99
35170,TELMIKIND AM 80MG TAB,MANKIND,10TAB,120.75
9760,TELMIKIND AM TAB,MANKIND,10TAB,75.9
9767,TELMIKIND AMH TAB,MANKIND,10TAB,95
14088,TELMIKIND BETA 25 TAB,MANKIND,10TAB,120
14379,TELMIKIND BETA 50 TAB,MANKIND,10TAB,137.5
9770,TELMIKIND CT 40 TAB,MANKIND,10TAB,92.5
15704,TELMIKIND CT 40/6.25 TAB,MANKIND,10TAB,63.5
22285,TELMIKIND CT 80 TAB,MANKIND,10TAB,125
14341,TELMIKIND H 80 TAB,MANKIND,10TAB,136.85
9769,TELMIKIND H TAB,MANKIND,10TAB,90.2
22286,TELMIKIND TRIO 12.5 TAB,MANKIND,10TAB,133.1
14380,TELMIKIND TRIO 6.25 TAB,MANKIND,10TAB,120.78
30332,TELMIKIND-LN TAB,MANKIND,10TAB,117.85
31327,TELMIKIND-LNB 25 TAB,MANKIND,10TAB,118.75
31328,TELMIKIND-LNB 50 TAB,MANKIND,10TAB,133.95
35177,TELMINORM 20TAB,IPCA LABORAT,10TAB,43.34
35179,TELMINORM 40TAB,IPCA LABORAT,10TAB,75.71
35178,TELMINORM 80TAB,IPCA LABORAT,10TAB,103.93
35180,TELMINORM BXL40/25,IPCA LABORAT,10,178.15
35181,TELMINORM BXL40/50,IPCA LABORAT,10,192.75
31974,TELMINORM-AM 40/5 TAB,IPCA LABORAT,10TAB,173.25
18348,TELMIRIDE 40 TAB,OTHERS,10TAB,0
18351,TELMIRIDE AM TAB,OTHERS,1TAB,0
20277,TELMISAT 20 TAB,BIOCON,10TAB,0
19817,TELMISAT 40 TAB,BIOCON,10TAB,72.1
19862,TELMISAT H TAB,BIOCON,10TAB,0
30159,TELMITAL 40 TAB,TALENT IND,10TAB,75.71
30160,TELMITAL A TAB,TALENT IND,10TAB,83
30793,TELMITAL BETA 25 TAB,TALENT IND,10TAB,105
30794,TELMITAL BETA 50 TAB,TALENT IND,10TAB,126
30718,TELMITAL CT,TALENT IND,10TAB,92
30795,TELMITAL LN TAB,TALENT IND,10TAB,95
36815,TELMODOR -M 40/25 TAB,LA RENON,10TAB,0
36816,TELMODOR -M 40/50 TAB,LA RENON,10TAB,0
35810,TELMODOR 40MG TAB,LA RENON,10TAB,75
35811,TELMODOR 80MG TAB,LA RENON,10TAB,0
36813,TELMODOR B 40/2.5 TAB,LA RENON,10TAB,0
36814,TELMODOR B 40/5 TAB,LA RENON,10TAB,0
6884,TELPLUS TAB,MICRO,15TAB,171
32614,TELPLUS TRIO 15TAB,MICRO,15TAB,223
16871,TELPRES 20 TAB,ABBOTT HEALT,15TAB,65.01
12440,TELPRES 40 TAB*,ABBOTT HEALT,15TAB,113.56
33519,TELPRES 80 AM TAB,ABBOTT HEALT,10TAB,355.96
19874,TELPRES 80 TAB,ABBOTT HEALT,10TAB,116.48
13899,TELPRES AM 40 TAB,ABBOTT HEALT,15TAB,319.44
15697,TELPRES AMH TAB,ABBOTT HEALT,10TAB,223.43
13900,TELPRES CT 40/12.5 TAB,ABBOTT HEALT,15TAB,140.09
14629,TELPRES CT 40/6.25 TAB,ABBOTT HEALT,15TAB,104.79
33465,TELPRES CT 80 MG,ABBOTT HEALT,10TAB,129.97
